Time,CO2 Sensor,,,,,,,,
오전 8:02:57,953.00,,,,,,,,
오전 8:02:58,954.00,,,,,,,,
오전 8:02:59,955.00,,,,,,,,
오전 8:03:00,956.00,,,,,,,,
오전 8:03:01,957.00,,,,,,,,
오전 8:03:02,957.00,,,,,,,,
오전 8:03:03,957.00,,,,,,,,
오전 8:03:04,956.00,,,,,,,,
오전 8:03:05,956.00,,,,,,,,
오전 8:03:06,955.00,,,,,,,,
오전 8:03:07,954.00,,,,,,,,
오전 8:03:08,953.00,,,,,,,,
오전 8:03:09,953.00,,,,,,,,
오전 8:03:10,953.00,,,,,,,,
오전 8:03:11,954.00,,,,,,,,
오전 8:03:12,954.00,,,,,,,,
오전 8:03:13,955.00,,,,,,,,
오전 8:03:14,956.00,,,,,,,,
오전 8:03:15,956.00,,,,,,,,
오전 8:03:16,956.00,,,,,,,,
오전 8:03:17,957.00,,,,,,,,
오전 8:03:18,957.00,,,,,,,,
오전 8:03:19,957.00,,,,,,,,
오전 8:03:20,958.00,,,,,,,,
오전 8:03:21,958.00,,,,,,,,
오전 8:03:22,958.00,,,,,,,,
오전 8:03:23,958.00,,,,,,,,
오전 8:03:24,958.00,,,,,,,,
오전 8:03:25,958.00,,,,,,,,
오전 8:03:26,958.00,,,,,,,,
오전 8:03:27,958.00,,,,,,,,
오전 8:03:28,958.00,,,,,,,,
오전 8:03:29,958.00,,,,,,,,
오전 8:03:30,959.00,,,,,,,,
오전 8:03:31,959.00,,,,,,,,
오전 8:03:32,959.00,,,,,,,,
오전 8:03:33,960.00,,,,,,,,
오전 8:03:34,960.00,,,,,,,,
오전 8:03:35,961.00,,,,,,,,
오전 8:03:36,961.00,,,,,,,,
오전 8:03:37,962.00,,,,,,,,
오전 8:03:38,962.00,,,,,,,,
오전 8:03:39,963.00,,,,,,,,
오전 8:03:40,964.00,,,,,,,,
오전 8:03:41,965.00,,,,,,,,
오전 8:03:42,965.00,,,,,,,,
오전 8:03:43,965.00,,,,,,,,
오전 8:03:44,965.00,,,,,,,,
오전 8:03:45,964.00,,,,,,,,
오전 8:03:46,963.00,,,,,,,,
오전 8:03:47,963.00,,,,,,,,
오전 8:03:48,962.00,,,,,,,,
오전 8:03:49,962.00,,,,,,,,
오전 8:03:50,962.00,,,,,,,,
오전 8:03:51,963.00,,,,,,,,
오전 8:03:52,963.00,,,,,,,,
오전 8:03:53,963.00,,,,,,,,
오전 8:03:54,963.00,,,,,,,,
오전 8:03:55,963.00,,,,,,,,
오전 8:03:56,963.00,,,,,,,,
오전 8:03:57,963.00,,,,,,,,
오전 8:03:58,963.00,,,,,,,,
오전 8:03:59,963.00,,,,,,,,
오전 8:04:00,963.00,,,,,,,,
오전 8:04:01,963.00,,,,,,,,
오전 8:04:02,963.00,,,,,,,,
오전 8:04:03,963.00,,,,,,,,
오전 8:04:04,963.00,,,,,,,,
오전 8:04:05,963.00,,,,,,,,
오전 8:04:06,963.00,,,,,,,,
오전 8:04:07,962.00,,,,,,,,
오전 8:04:08,962.00,,,,,,,,
오전 8:04:09,962.00,,,,,,,,
오전 8:04:10,963.00,,,,,,,,
오전 8:04:11,963.00,,,,,,,,
오전 8:04:12,963.00,,,,,,,,
오전 8:04:13,964.00,,,,,,,,
오전 8:04:14,965.00,,,,,,,,
오전 8:04:15,965.00,,,,,,,,
오전 8:04:16,966.00,,,,,,,,
오전 8:04:17,966.00,,,,,,,,
오전 8:04:18,966.00,,,,,,,,
오전 8:04:19,967.00,,,,,,,,
오전 8:04:20,967.00,,,,,,,,
오전 8:04:21,968.00,,,,,,,,
오전 8:04:23,969.00,,,,,,,,
오전 8:04:24,969.00,,,,,,,,
오전 8:04:25,969.00,,,,,,,,
오전 8:04:26,969.00,,,,,,,,
오전 8:04:27,969.00,,,,,,,,
오전 8:04:28,970.00,,,,,,,,
오전 8:04:29,971.00,,,,,,,,
오전 8:04:30,972.00,,,,,,,,
오전 8:04:31,972.00,,,,,,,,
오전 8:04:32,973.00,,,,,,,,
오전 8:04:33,972.00,,,,,,,,
오전 8:04:34,971.00,,,,,,,,
오전 8:04:35,970.00,,,,,,,,
오전 8:04:36,969.00,,,,,,,,
오전 8:04:37,969.00,,,,,,,,
오전 8:04:38,969.00,,,,,,,,
오전 8:04:39,969.00,,,,,,,,
오전 8:04:40,969.00,,,,,,,,
오전 8:04:41,970.00,,,,,,,,
오전 8:04:42,971.00,,,,,,,,
오전 8:04:43,973.00,,,,,,,,
오전 8:04:44,974.00,,,,,,,,
오전 8:04:45,975.00,,,,,,,,
오전 8:04:46,977.00,,,,,,,,
오전 8:04:47,978.00,,,,,,,,
오전 8:04:48,978.00,,,,,,,,
오전 8:04:49,979.00,,,,,,,,
오전 8:04:50,979.00,,,,,,,,
오전 8:04:51,979.00,,,,,,,,
오전 8:04:52,979.00,,,,,,,,
오전 8:04:53,979.00,,,,,,,,
오전 8:04:54,979.00,,,,,,,,
오전 8:04:55,979.00,,,,,,,,
오전 8:04:56,979.00,,,,,,,,
오전 8:04:57,979.00,,,,,,,,
오전 8:04:58,979.00,,,,,,,,
오전 8:04:59,980.00,,,,,,,,
오전 8:05:00,981.00,,,,,,,,
오전 8:05:01,982.00,,,,,,,,
오전 8:05:02,983.00,,,,,,,,
오전 8:05:03,984.00,,,,,,,,
오전 8:05:04,984.00,,,,,,,,
오전 8:05:05,984.00,,,,,,,,
오전 8:05:06,982.00,,,,,,,,
오전 8:05:07,981.00,,,,,,,,
오전 8:05:08,980.00,,,,,,,,
오전 8:05:09,979.00,,,,,,,,
오전 8:05:10,978.00,,,,,,,,
오전 8:05:11,978.00,,,,,,,,
오전 8:05:12,978.00,,,,,,,,
오전 8:05:13,979.00,,,,,,,,
오전 8:05:14,980.00,,,,,,,,
오전 8:05:15,980.00,,,,,,,,
오전 8:05:16,980.00,,,,,,,,
오전 8:05:17,979.00,,,,,,,,
오전 8:05:18,978.00,,,,,,,,
오전 8:05:19,977.00,,,,,,,,
오전 8:05:20,975.00,,,,,,,,
오전 8:05:21,975.00,,,,,,,,
오전 8:05:22,975.00,,,,,,,,
오전 8:05:23,975.00,,,,,,,,
오전 8:05:24,976.00,,,,,,,,
오전 8:05:25,976.00,,,,,,,,
오전 8:05:26,976.00,,,,,,,,
오전 8:05:27,975.00,,,,,,,,
오전 8:05:28,975.00,,,,,,,,
오전 8:05:29,974.00,,,,,,,,
오전 8:05:30,974.00,,,,,,,,
오전 8:05:31,974.00,,,,,,,,
오전 8:05:32,975.00,,,,,,,,
오전 8:05:33,976.00,,,,,,,,
오전 8:05:34,977.00,,,,,,,,
오전 8:05:35,977.00,,,,,,,,
오전 8:05:36,977.00,,,,,,,,
오전 8:05:37,977.00,,,,,,,,
오전 8:05:38,976.00,,,,,,,,
오전 8:05:39,974.00,,,,,,,,
오전 8:05:40,972.00,,,,,,,,
오전 8:05:41,971.00,,,,,,,,
오전 8:05:42,970.00,,,,,,,,
오전 8:05:43,970.00,,,,,,,,
오전 8:05:44,971.00,,,,,,,,
오전 8:05:45,972.00,,,,,,,,
오전 8:05:46,972.00,,,,,,,,
오전 8:05:47,971.00,,,,,,,,
오전 8:05:48,969.00,,,,,,,,
오전 8:05:49,967.00,,,,,,,,
오전 8:05:50,966.00,,,,,,,,
오전 8:05:52,964.00,,,,,,,,
오전 8:05:53,963.00,,,,,,,,
오전 8:05:54,962.00,,,,,,,,
오전 8:05:55,963.00,,,,,,,,
오전 8:05:56,963.00,,,,,,,,
오전 8:05:57,964.00,,,,,,,,
오전 8:05:58,964.00,,,,,,,,
오전 8:05:59,964.00,,,,,,,,
오전 8:06:00,964.00,,,,,,,,
오전 8:06:01,963.00,,,,,,,,
오전 8:06:02,963.00,,,,,,,,
오전 8:06:03,963.00,,,,,,,,
오전 8:06:04,964.00,,,,,,,,
오전 8:06:05,965.00,,,,,,,,
오전 8:06:06,966.00,,,,,,,,
오전 8:06:07,966.00,,,,,,,,
오전 8:06:08,966.00,,,,,,,,
오전 8:06:09,965.00,,,,,,,,
오전 8:06:10,963.00,,,,,,,,
오전 8:06:11,962.00,,,,,,,,
오전 8:06:12,962.00,,,,,,,,
오전 8:06:13,961.00,,,,,,,,
오전 8:06:14,961.00,,,,,,,,
오전 8:06:15,961.00,,,,,,,,
오전 8:06:16,962.00,,,,,,,,
오전 8:06:17,962.00,,,,,,,,
오전 8:06:18,963.00,,,,,,,,
오전 8:06:19,963.00,,,,,,,,
오전 8:06:20,963.00,,,,,,,,
오전 8:06:21,963.00,,,,,,,,
오전 8:06:22,962.00,,,,,,,,
오전 8:06:23,961.00,,,,,,,,
오전 8:06:24,959.00,,,,,,,,
오전 8:06:25,957.00,,,,,,,,
오전 8:06:26,955.00,,,,,,,,
오전 8:06:27,954.00,,,,,,,,
오전 8:06:28,953.00,,,,,,,,
오전 8:06:29,953.00,,,,,,,,
오전 8:06:30,953.00,,,,,,,,
오전 8:06:31,953.00,,,,,,,,
오전 8:06:32,953.00,,,,,,,,
오전 8:06:33,953.00,,,,,,,,
오전 8:06:34,953.00,,,,,,,,
오전 8:06:35,953.00,,,,,,,,
오전 8:06:36,953.00,,,,,,,,
오전 8:06:37,952.00,,,,,,,,
오전 8:06:38,951.00,,,,,,,,
오전 8:06:39,949.00,,,,,,,,
오전 8:06:40,947.00,,,,,,,,
오전 8:06:41,945.00,,,,,,,,
오전 8:06:42,944.00,,,,,,,,
오전 8:06:43,944.00,,,,,,,,
오전 8:06:44,945.00,,,,,,,,
오전 8:06:45,946.00,,,,,,,,
오전 8:06:46,947.00,,,,,,,,
오전 8:06:47,948.00,,,,,,,,
오전 8:06:48,949.00,,,,,,,,
오전 8:06:49,950.00,,,,,,,,
오전 8:06:50,952.00,,,,,,,,
오전 8:06:51,953.00,,,,,,,,
오전 8:06:52,953.00,,,,,,,,
오전 8:06:53,953.00,,,,,,,,
오전 8:06:54,951.00,,,,,,,,
오전 8:06:55,950.00,,,,,,,,
오전 8:06:56,949.00,,,,,,,,
오전 8:06:57,947.00,,,,,,,,
오전 8:06:58,946.00,,,,,,,,
오전 8:06:59,945.00,,,,,,,,
오전 8:07:00,945.00,,,,,,,,
오전 8:07:01,945.00,,,,,,,,
오전 8:07:02,946.00,,,,,,,,
오전 8:07:03,946.00,,,,,,,,
오전 8:07:04,947.00,,,,,,,,
오전 8:07:05,947.00,,,,,,,,
오전 8:07:06,948.00,,,,,,,,
오전 8:07:07,949.00,,,,,,,,
오전 8:07:08,950.00,,,,,,,,
오전 8:07:09,951.00,,,,,,,,
오전 8:07:10,952.00,,,,,,,,
오전 8:07:11,954.00,,,,,,,,
오전 8:07:12,954.00,,,,,,,,
오전 8:07:13,954.00,,,,,,,,
오전 8:07:14,953.00,,,,,,,,
오전 8:07:15,951.00,,,,,,,,
오전 8:07:16,949.00,,,,,,,,
오전 8:07:17,947.00,,,,,,,,
오전 8:07:18,945.00,,,,,,,,
오전 8:07:19,944.00,,,,,,,,
오전 8:07:20,943.00,,,,,,,,
오전 8:07:21,942.00,,,,,,,,
오전 8:07:23,941.00,,,,,,,,
오전 8:07:24,940.00,,,,,,,,
오전 8:07:25,938.00,,,,,,,,
오전 8:07:26,937.00,,,,,,,,
오전 8:07:27,936.00,,,,,,,,
오전 8:07:28,936.00,,,,,,,,
오전 8:07:29,936.00,,,,,,,,
오전 8:07:30,937.00,,,,,,,,
오전 8:07:31,938.00,,,,,,,,
오전 8:07:32,939.00,,,,,,,,
오전 8:07:33,939.00,,,,,,,,
오전 8:07:34,938.00,,,,,,,,
오전 8:07:35,936.00,,,,,,,,
오전 8:07:36,933.00,,,,,,,,
오전 8:07:37,930.00,,,,,,,,
오전 8:07:38,928.00,,,,,,,,
오전 8:07:39,927.00,,,,,,,,
오전 8:07:40,926.00,,,,,,,,
오전 8:07:41,926.00,,,,,,,,
오전 8:07:42,926.00,,,,,,,,
오전 8:07:43,926.00,,,,,,,,
오전 8:07:44,926.00,,,,,,,,
오전 8:07:45,926.00,,,,,,,,
오전 8:07:46,926.00,,,,,,,,
오전 8:07:47,926.00,,,,,,,,
오전 8:07:48,926.00,,,,,,,,
오전 8:07:49,926.00,,,,,,,,
오전 8:07:50,927.00,,,,,,,,
오전 8:07:51,928.00,,,,,,,,
오전 8:07:52,930.00,,,,,,,,
오전 8:07:53,931.00,,,,,,,,
오전 8:07:54,933.00,,,,,,,,
오전 8:07:55,934.00,,,,,,,,
오전 8:07:56,935.00,,,,,,,,
오전 8:07:57,935.00,,,,,,,,
오전 8:07:58,934.00,,,,,,,,
오전 8:07:59,932.00,,,,,,,,
오전 8:08:00,931.00,,,,,,,,
오전 8:08:01,929.00,,,,,,,,
오전 8:08:02,928.00,,,,,,,,
오전 8:08:03,929.00,,,,,,,,
오전 8:08:04,930.00,,,,,,,,
오전 8:08:05,932.00,,,,,,,,
오전 8:08:06,934.00,,,,,,,,
오전 8:08:07,935.00,,,,,,,,
오전 8:08:08,936.00,,,,,,,,
오전 8:08:09,937.00,,,,,,,,
오전 8:08:10,937.00,,,,,,,,
오전 8:08:11,937.00,,,,,,,,
오전 8:08:12,938.00,,,,,,,,
오전 8:08:13,938.00,,,,,,,,
오전 8:08:14,939.00,,,,,,,,
오전 8:08:15,941.00,,,,,,,,
오전 8:08:16,943.00,,,,,,,,
오전 8:08:17,944.00,,,,,,,,
오전 8:08:18,946.00,,,,,,,,
오전 8:08:19,948.00,,,,,,,,
오전 8:08:20,950.00,,,,,,,,
오전 8:08:21,951.00,,,,,,,,
오전 8:08:22,953.00,,,,,,,,
오전 8:08:23,954.00,,,,,,,,
오전 8:08:24,955.00,,,,,,,,
오전 8:08:25,956.00,,,,,,,,
오전 8:08:26,958.00,,,,,,,,
오전 8:08:27,959.00,,,,,,,,
오전 8:08:28,961.00,,,,,,,,
오전 8:08:29,963.00,,,,,,,,
오전 8:08:30,965.00,,,,,,,,
오전 8:08:31,966.00,,,,,,,,
오전 8:08:32,968.00,,,,,,,,
오전 8:08:33,969.00,,,,,,,,
오전 8:08:34,970.00,,,,,,,,
오전 8:08:35,971.00,,,,,,,,
오전 8:08:36,971.00,,,,,,,,
오전 8:08:37,971.00,,,,,,,,
오전 8:08:38,972.00,,,,,,,,
오전 8:08:39,972.00,,,,,,,,
오전 8:08:40,972.00,,,,,,,,
오전 8:08:41,972.00,,,,,,,,
오전 8:08:42,970.00,,,,,,,,
오전 8:08:43,968.00,,,,,,,,
오전 8:08:44,966.00,,,,,,,,
오전 8:08:45,963.00,,,,,,,,
오전 8:08:46,961.00,,,,,,,,
오전 8:08:47,958.00,,,,,,,,
오전 8:08:48,956.00,,,,,,,,
오전 8:08:49,954.00,,,,,,,,
오전 8:08:51,953.00,,,,,,,,
오전 8:08:52,952.00,,,,,,,,
오전 8:08:53,952.00,,,,,,,,
오전 8:08:54,953.00,,,,,,,,
오전 8:08:55,953.00,,,,,,,,
오전 8:08:56,954.00,,,,,,,,
오전 8:08:57,954.00,,,,,,,,
오전 8:08:58,954.00,,,,,,,,
오전 8:08:59,955.00,,,,,,,,
오전 8:09:00,956.00,,,,,,,,
오전 8:09:01,956.00,,,,,,,,
오전 8:09:02,957.00,,,,,,,,
오전 8:09:03,958.00,,,,,,,,
오전 8:09:04,960.00,,,,,,,,
오전 8:09:05,961.00,,,,,,,,
오전 8:09:06,962.00,,,,,,,,
오전 8:09:07,964.00,,,,,,,,
오전 8:09:08,964.00,,,,,,,,
오전 8:09:09,964.00,,,,,,,,
오전 8:09:10,964.00,,,,,,,,
오전 8:09:11,964.00,,,,,,,,
오전 8:09:12,964.00,,,,,,,,
오전 8:09:13,964.00,,,,,,,,
오전 8:09:14,964.00,,,,,,,,
오전 8:09:15,964.00,,,,,,,,
오전 8:09:16,964.00,,,,,,,,
오전 8:09:17,964.00,,,,,,,,
오전 8:09:18,964.00,,,,,,,,
오전 8:09:19,963.00,,,,,,,,
오전 8:09:20,962.00,,,,,,,,
오전 8:09:21,961.00,,,,,,,,
오전 8:09:22,960.00,,,,,,,,
오전 8:09:23,960.00,,,,,,,,
오전 8:09:24,960.00,,,,,,,,
오전 8:09:25,960.00,,,,,,,,
오전 8:09:26,960.00,,,,,,,,
오전 8:09:27,961.00,,,,,,,,
오전 8:09:28,960.00,,,,,,,,
오전 8:09:29,960.00,,,,,,,,
오전 8:09:30,960.00,,,,,,,,
오전 8:09:31,960.00,,,,,,,,
오전 8:09:32,960.00,,,,,,,,
오전 8:09:33,959.00,,,,,,,,
오전 8:09:34,958.00,,,,,,,,
오전 8:09:35,957.00,,,,,,,,
오전 8:09:36,955.00,,,,,,,,
오전 8:09:37,954.00,,,,,,,,
오전 8:09:38,953.00,,,,,,,,
오전 8:09:39,953.00,,,,,,,,
오전 8:09:40,953.00,,,,,,,,
오전 8:09:41,953.00,,,,,,,,
오전 8:09:42,953.00,,,,,,,,
오전 8:09:43,952.00,,,,,,,,
오전 8:09:44,951.00,,,,,,,,
오전 8:09:45,950.00,,,,,,,,
오전 8:09:46,949.00,,,,,,,,
오전 8:09:47,948.00,,,,,,,,
오전 8:09:48,947.00,,,,,,,,
오전 8:09:49,947.00,,,,,,,,
오전 8:09:50,947.00,,,,,,,,
오전 8:09:51,947.00,,,,,,,,
오전 8:09:52,947.00,,,,,,,,
오전 8:09:53,947.00,,,,,,,,
오전 8:09:54,947.00,,,,,,,,
오전 8:09:55,947.00,,,,,,,,
오전 8:09:56,947.00,,,,,,,,
오전 8:09:57,947.00,,,,,,,,
오전 8:09:58,947.00,,,,,,,,
오전 8:09:59,946.00,,,,,,,,
오전 8:10:00,946.00,,,,,,,,
오전 8:10:01,946.00,,,,,,,,
오전 8:10:02,946.00,,,,,,,,
오전 8:10:03,946.00,,,,,,,,
오전 8:10:04,946.00,,,,,,,,
오전 8:10:05,946.00,,,,,,,,
오전 8:10:06,946.00,,,,,,,,
오전 8:10:07,946.00,,,,,,,,
오전 8:10:08,945.00,,,,,,,,
오전 8:10:09,944.00,,,,,,,,
오전 8:10:10,943.00,,,,,,,,
오전 8:10:11,942.00,,,,,,,,
오전 8:10:12,940.00,,,,,,,,
오전 8:10:13,939.00,,,,,,,,
오전 8:10:14,938.00,,,,,,,,
오전 8:10:15,937.00,,,,,,,,
오전 8:10:16,936.00,,,,,,,,
오전 8:10:17,935.00,,,,,,,,
오전 8:10:18,934.00,,,,,,,,
오전 8:10:19,934.00,,,,,,,,
오전 8:10:20,934.00,,,,,,,,
오전 8:10:22,934.00,,,,,,,,
오전 8:10:23,934.00,,,,,,,,
오전 8:10:24,934.00,,,,,,,,
오전 8:10:25,934.00,,,,,,,,
오전 8:10:26,934.00,,,,,,,,
오전 8:10:27,934.00,,,,,,,,
오전 8:10:28,934.00,,,,,,,,
오전 8:10:29,934.00,,,,,,,,
오전 8:10:30,934.00,,,,,,,,
오전 8:10:31,934.00,,,,,,,,
오전 8:10:32,933.00,,,,,,,,
오전 8:10:33,933.00,,,,,,,,
오전 8:10:34,932.00,,,,,,,,
오전 8:10:35,932.00,,,,,,,,
오전 8:10:36,932.00,,,,,,,,
오전 8:10:37,933.00,,,,,,,,
오전 8:10:38,933.00,,,,,,,,
오전 8:10:39,934.00,,,,,,,,
오전 8:10:40,934.00,,,,,,,,
오전 8:10:41,935.00,,,,,,,,
오전 8:10:42,935.00,,,,,,,,
오전 8:10:43,934.00,,,,,,,,
오전 8:10:44,933.00,,,,,,,,
오전 8:10:45,931.00,,,,,,,,
오전 8:10:46,930.00,,,,,,,,
오전 8:10:47,928.00,,,,,,,,
오전 8:10:48,926.00,,,,,,,,
오전 8:10:49,924.00,,,,,,,,
오전 8:10:50,923.00,,,,,,,,
오전 8:10:51,922.00,,,,,,,,
오전 8:10:52,922.00,,,,,,,,
오전 8:10:53,922.00,,,,,,,,
오전 8:10:54,922.00,,,,,,,,
오전 8:10:55,922.00,,,,,,,,
오전 8:10:56,922.00,,,,,,,,
오전 8:10:57,922.00,,,,,,,,
오전 8:10:58,922.00,,,,,,,,
오전 8:10:59,922.00,,,,,,,,
오전 8:11:00,922.00,,,,,,,,
오전 8:11:01,922.00,,,,,,,,
오전 8:11:02,921.00,,,,,,,,
오전 8:11:03,921.00,,,,,,,,
오전 8:11:04,920.00,,,,,,,,
오전 8:11:05,920.00,,,,,,,,
오전 8:11:06,919.00,,,,,,,,
오전 8:11:07,919.00,,,,,,,,
오전 8:11:08,918.00,,,,,,,,
오전 8:11:09,917.00,,,,,,,,
오전 8:11:10,916.00,,,,,,,,
오전 8:11:11,914.00,,,,,,,,
오전 8:11:12,913.00,,,,,,,,
오전 8:11:13,912.00,,,,,,,,
오전 8:11:14,912.00,,,,,,,,
오전 8:11:15,913.00,,,,,,,,
오전 8:11:16,914.00,,,,,,,,
오전 8:11:17,916.00,,,,,,,,
오전 8:11:18,918.00,,,,,,,,
오전 8:11:19,920.00,,,,,,,,
오전 8:11:20,922.00,,,,,,,,
오전 8:11:21,923.00,,,,,,,,
오전 8:11:22,925.00,,,,,,,,
오전 8:11:23,927.00,,,,,,,,
오전 8:11:24,928.00,,,,,,,,
오전 8:11:25,929.00,,,,,,,,
오전 8:11:26,931.00,,,,,,,,
오전 8:11:27,933.00,,,,,,,,
오전 8:11:28,934.00,,,,,,,,
오전 8:11:29,936.00,,,,,,,,
오전 8:11:30,937.00,,,,,,,,
오전 8:11:31,937.00,,,,,,,,
오전 8:11:32,937.00,,,,,,,,
오전 8:11:33,937.00,,,,,,,,
오전 8:11:34,936.00,,,,,,,,
오전 8:11:35,935.00,,,,,,,,
오전 8:11:36,933.00,,,,,,,,
오전 8:11:37,932.00,,,,,,,,
오전 8:11:38,931.00,,,,,,,,
오전 8:11:39,930.00,,,,,,,,
오전 8:11:40,930.00,,,,,,,,
오전 8:11:41,931.00,,,,,,,,
오전 8:11:42,931.00,,,,,,,,
오전 8:11:43,931.00,,,,,,,,
오전 8:11:44,931.00,,,,,,,,
오전 8:11:45,930.00,,,,,,,,
오전 8:11:46,928.00,,,,,,,,
오전 8:11:47,926.00,,,,,,,,
오전 8:11:48,924.00,,,,,,,,
오전 8:11:49,923.00,,,,,,,,
오전 8:11:51,923.00,,,,,,,,
오전 8:11:52,924.00,,,,,,,,
오전 8:11:53,926.00,,,,,,,,
오전 8:11:54,928.00,,,,,,,,
오전 8:11:55,931.00,,,,,,,,
오전 8:11:56,933.00,,,,,,,,
오전 8:11:57,935.00,,,,,,,,
오전 8:11:58,937.00,,,,,,,,
오전 8:11:59,938.00,,,,,,,,
오전 8:12:00,939.00,,,,,,,,
오전 8:12:01,940.00,,,,,,,,
오전 8:12:02,940.00,,,,,,,,
오전 8:12:03,940.00,,,,,,,,
오전 8:12:04,939.00,,,,,,,,
오전 8:12:05,939.00,,,,,,,,
오전 8:12:06,938.00,,,,,,,,
오전 8:12:07,938.00,,,,,,,,
오전 8:12:08,938.00,,,,,,,,
오전 8:12:09,938.00,,,,,,,,
오전 8:12:10,938.00,,,,,,,,
오전 8:12:11,939.00,,,,,,,,
오전 8:12:12,941.00,,,,,,,,
오전 8:12:13,943.00,,,,,,,,
오전 8:12:14,945.00,,,,,,,,
오전 8:12:15,946.00,,,,,,,,
오전 8:12:16,947.00,,,,,,,,
오전 8:12:17,948.00,,,,,,,,
오전 8:12:18,948.00,,,,,,,,
오전 8:12:19,948.00,,,,,,,,
오전 8:12:20,948.00,,,,,,,,
오전 8:12:21,948.00,,,,,,,,
오전 8:12:22,948.00,,,,,,,,
오전 8:12:23,948.00,,,,,,,,
오전 8:12:24,949.00,,,,,,,,
오전 8:12:25,950.00,,,,,,,,
오전 8:12:26,951.00,,,,,,,,
오전 8:12:27,951.00,,,,,,,,
오전 8:12:28,952.00,,,,,,,,
오전 8:12:29,952.00,,,,,,,,
오전 8:12:30,952.00,,,,,,,,
오전 8:12:31,952.00,,,,,,,,
오전 8:12:32,952.00,,,,,,,,
오전 8:12:33,952.00,,,,,,,,
오전 8:12:34,952.00,,,,,,,,
오전 8:12:35,952.00,,,,,,,,
오전 8:12:36,952.00,,,,,,,,
오전 8:12:37,953.00,,,,,,,,
오전 8:12:38,953.00,,,,,,,,
오전 8:12:39,954.00,,,,,,,,
오전 8:12:40,954.00,,,,,,,,
오전 8:12:41,954.00,,,,,,,,
오전 8:12:42,954.00,,,,,,,,
오전 8:12:43,954.00,,,,,,,,
오전 8:12:44,953.00,,,,,,,,
오전 8:12:45,953.00,,,,,,,,
오전 8:12:46,952.00,,,,,,,,
오전 8:12:47,951.00,,,,,,,,
오전 8:12:48,950.00,,,,,,,,
오전 8:12:49,950.00,,,,,,,,
오전 8:12:50,949.00,,,,,,,,
오전 8:12:51,949.00,,,,,,,,
오전 8:12:52,949.00,,,,,,,,
오전 8:12:53,949.00,,,,,,,,
오전 8:12:54,949.00,,,,,,,,
오전 8:12:55,948.00,,,,,,,,
오전 8:12:56,946.00,,,,,,,,
오전 8:12:57,945.00,,,,,,,,
오전 8:12:58,943.00,,,,,,,,
오전 8:12:59,942.00,,,,,,,,
오전 8:13:00,941.00,,,,,,,,
오전 8:13:01,940.00,,,,,,,,
오전 8:13:02,939.00,,,,,,,,
오전 8:13:03,939.00,,,,,,,,
오전 8:13:04,939.00,,,,,,,,
오전 8:13:05,939.00,,,,,,,,
오전 8:13:06,938.00,,,,,,,,
오전 8:13:07,938.00,,,,,,,,
오전 8:13:08,938.00,,,,,,,,
오전 8:13:09,938.00,,,,,,,,
오전 8:13:10,938.00,,,,,,,,
오전 8:13:11,939.00,,,,,,,,
오전 8:13:12,940.00,,,,,,,,
오전 8:13:13,941.00,,,,,,,,
오전 8:13:14,942.00,,,,,,,,
오전 8:13:15,943.00,,,,,,,,
오전 8:13:16,943.00,,,,,,,,
오전 8:13:17,943.00,,,,,,,,
오전 8:13:18,943.00,,,,,,,,
오전 8:13:19,943.00,,,,,,,,
오전 8:13:21,942.00,,,,,,,,
오전 8:13:22,941.00,,,,,,,,
오전 8:13:23,940.00,,,,,,,,
오전 8:13:24,940.00,,,,,,,,
오전 8:13:25,939.00,,,,,,,,
오전 8:13:26,939.00,,,,,,,,
오전 8:13:27,940.00,,,,,,,,
오전 8:13:28,941.00,,,,,,,,
오전 8:13:29,943.00,,,,,,,,
오전 8:13:30,944.00,,,,,,,,
오전 8:13:31,945.00,,,,,,,,
오전 8:13:32,946.00,,,,,,,,
오전 8:13:33,946.00,,,,,,,,
오전 8:13:34,946.00,,,,,,,,
오전 8:13:35,946.00,,,,,,,,
오전 8:13:36,946.00,,,,,,,,
오전 8:13:37,945.00,,,,,,,,
오전 8:13:38,944.00,,,,,,,,
오전 8:13:39,943.00,,,,,,,,
오전 8:13:40,941.00,,,,,,,,
오전 8:13:41,940.00,,,,,,,,
오전 8:13:42,938.00,,,,,,,,
오전 8:13:43,937.00,,,,,,,,
오전 8:13:44,936.00,,,,,,,,
오전 8:13:45,935.00,,,,,,,,
오전 8:13:46,935.00,,,,,,,,
오전 8:13:47,937.00,,,,,,,,
오전 8:13:48,938.00,,,,,,,,
오전 8:13:49,939.00,,,,,,,,
오전 8:13:50,941.00,,,,,,,,
오전 8:13:51,942.00,,,,,,,,
오전 8:13:52,943.00,,,,,,,,
오전 8:13:53,943.00,,,,,,,,
오전 8:13:54,944.00,,,,,,,,
오전 8:13:55,944.00,,,,,,,,
오전 8:13:56,944.00,,,,,,,,
오전 8:13:57,944.00,,,,,,,,
오전 8:13:58,944.00,,,,,,,,
오전 8:13:59,943.00,,,,,,,,
오전 8:14:00,943.00,,,,,,,,
오전 8:14:01,943.00,,,,,,,,
오전 8:14:02,943.00,,,,,,,,
오전 8:14:03,943.00,,,,,,,,
오전 8:14:04,943.00,,,,,,,,
오전 8:14:05,943.00,,,,,,,,
오전 8:14:06,943.00,,,,,,,,
오전 8:14:07,945.00,,,,,,,,
오전 8:14:08,947.00,,,,,,,,
